time,ema(12),entry level 1,entry level 2,entry level 3,entry level 4,ema(16)
1623312000,36855.9,35381.7,34276,33170.3,31327.6,36832.3
1623313800,36817.7,35345,34240.5,33135.9,31295.1,36805.9
1623315600,36751,35281,34178.5,33075.9,31238.4,36756.3
1623317400,36781.6,35310.3,34206.9,33103.4,31264.4,36779
1623319200,36945.3,35467.5,34359.1,33250.8,31403.5,36904.5
1623321000,37110,35625.6,34512.3,33399,31543.5,37035.3
1623322800,37234.1,35744.7,34627.7,33510.7,31649,37138.9
1623324600,37326.8,35833.7,34713.9,33594.1,31727.8,37221
1623326400,37373.9,35878.9,34757.7,33636.5,31767.8,37269.5
1623328200,37416.1,35919.5,34797,33674.5,31803.7,37314.1
1623330000,37454.1,35955.9,34832.3,33708.7,31836,37355.1
1623331800,37492.7,35993,34868.2,33743.4,31868.8,37396.3
1623333600,37509,36008.6,34883.4,33758.1,31882.6,37420.1
1623335400,37448.3,35950.4,34826.9,33703.5,31831,37384.1
1623337200,37385.1,35889.7,34768.2,33646.6,31777.4,37343.4
1623339000,37311.5,35819,34699.7,33580.3,31714.7,37291.9
1623340800,37242.4,35752.7,34635.4,33518.1,31656,37241.4
1623342600,37175.8,35688.8,34573.5,33458.2,31599.5,37190.6
1623344400,37084.4,35601,34488.5,33375.9,31521.7,37119
1623346200,36980.4,35501.2,34391.8,33282.4,31433.3,37035.4
1623348000,36923.8,35446.9,34339.2,33231.4,31385.2,36985.6
1623349800,36888.3,35412.8,34306.1,33199.5,31355.1,36951.2
1623351600,36848.3,35374.4,34268.9,33163.5,31321.1,36913.2
1623353400,36805.7,35333.5,34229.3,33125.1,31284.8,36873
1623355200,36729.5,35260.3,34158.4,33056.6,31220.1,36806.8
1623357000,36647.6,35181.7,34082.3,32982.8,31150.5,36735.1
1623358800,36624.3,35159.4,34060.6,32961.9,31130.7,36707
1623360600,36629.1,35164,34065.1,32966.2,31134.8,36701
1623362400,36654.4,35188.3,34088.6,32989,31156.3,36711.8
1623364200,36671.9,35205,34104.9,33004.7,31171.1,36718.4
1623366000,36693.8,35226,34125.2,33024.4,31189.7,36729.7
1623367800,36703.6,35235.5,34134.4,33033.3,31198.1,36733
1623369600,36709.9,35241.5,34140.2,33038.9,31203.4,36734.3
1623371400,36686.6,35219.1,34118.5,33017.9,31183.6,36713.6
1623373200,36616.9,35152.2,34053.7,32955.2,31124.4,36657.2
1623375000,36556.2,35093.9,33997.3,32900.6,31072.8,36606
1623376800,36497.1,35037.3,33942.3,32847.4,31022.6,36555
1623378600,36456.5,34998.2,33904.5,32810.8,30988,36517.1
1623380400,36473.1,35014.2,33920,32825.8,31002.2,36522.7
1623382200,36505.5,35045.3,33950.1,32855,31029.7,36541.6
1623384000,36542.5,35080.8,33984.6,32888.3,31061.2,36565.7
1623385800,36595.9,35132,34034.2,32936.3,31106.5,36603.8
1623387600,36680.8,35213.6,34113.2,33012.7,31178.7,36667.8
1623389400,36735.9,35266.5,34164.4,33062.3,31225.5,36711.4
1623391200,36751.2,35281.1,34178.6,33076,31238.5,36726
1623393000,36731.1,35261.9,34160,33058,31221.5,36713.6
1623394800,36709.5,35241.1,34139.9,33038.6,31203.1,36699.2
1623396600,36744.2,35274.4,34172.1,33069.7,31232.5,36726.9
1623398400,36807.4,35335.1,34230.9,33126.7,31286.3,36777.3
1623400200,36847.8,35373.9,34268.4,33163,31320.6,36811.7
1623402000,36900.4,35424.4,34317.4,33210.4,31365.3,36856.2
1623403800,36947.3,35469.4,34361,33252.5,31405.2,36897.2
1623405600,36995.9,35516,34406.2,33296.3,31446.5,36940.3
1623407400,37070.1,35587.3,34475.2,33363.1,31509.6,37003.6
1623409200,37117.2,35632.5,34519,33405.5,31549.6,37047.4
1623411000,37151,35665,34550.5,33435.9,31578.4,37081.5
1623412800,37167.9,35681.2,34566.2,33451.1,31592.7,37102.6
1623414600,37181.4,35694.2,34578.7,33463.3,31604.2,37120.6
1623416400,37215.9,35727.2,34610.8,33494.3,31633.5,37154.1
1623418200,37251.2,35761.2,34643.7,33526.1,31663.6,37188.4
1623420000,37263.6,35773.1,34655.2,33537.3,31674.1,37205.3
1623421800,37259.3,35768.9,34651.1,33533.4,31670.4,37208.8
1623423600,37231.1,35741.8,34624.9,33508,31646.4,37193.2
1623425400,37177.3,35690.2,34574.9,33459.6,31600.7,37156.5
1623427200,37115.4,35630.8,34517.3,33403.9,31548.1,37111.6
1623429000,37046.8,35564.9,34453.5,33342.1,31489.8,37059.6
1623430800,36999,35519.1,34409.1,33299.1,31449.2,37021.6
1623432600,36975.4,35496.4,34387.1,33277.9,31429.1,37000.9
1623434400,36957.3,35479,34370.3,33261.5,31413.7,36984
1623436200,36963.7,35485.2,34376.3,33267.4,31419.2,36985.8
1623438000,37003.3,35523.2,34413.1,33303,31452.8,37013.5
1623439800,37046.8,35564.9,34453.5,33342.1,31489.7,37045.5
1623441600,37086.2,35602.7,34490.1,33377.6,31523.3,37075.8
1623443400,37116.2,35631.6,34518.1,33404.6,31548.8,37100
1623445200,37120.4,35635.6,34522,33408.4,31552.4,37105.1
1623447000,37093.1,35609.4,34496.6,33383.8,31529.2,37086
1623448800,37098.6,35614.7,34501.7,33388.8,31533.8,37091.1
1623450600,37142,35656.4,34542.1,33427.8,31570.7,37125.2
1623452400,37151.9,35665.8,34551.2,33436.7,31579.1,37134.7
1623454200,37157.8,35671.5,34556.7,33442,31584.1,37141.2
1623456000,37167.7,35681,34565.9,33450.9,31592.5,37150.7
1623457800,37154.8,35668.6,34553.9,33439.3,31581.6,37142.9
1623459600,37098.4,35614.4,34501.5,33388.5,31533.6,37101.1
1623461400,36987.5,35508,34398.4,33288.7,31439.4,37016
1623463200,36836.4,35362.9,34257.8,33152.7,31310.9,36897.1
1623465000,36659.6,35193.2,34093.4,32993.6,31160.7,36754.8
1623466800,36504.5,35044.3,33949.2,32854.1,31028.8,36625
1623468600,36362.8,34908.3,33817.4,32726.5,30908.4,36502.4
1623470400,36231.8,34782.6,33695.6,32608.7,30797.1,36385.9
1623472200,36091.8,34648.2,33565.4,32482.6,30678.1,36260.7
1623474000,35972,34533.1,33454,32374.8,30576.2,36149.2
1623475800,35861.3,34426.8,33351,32275.1,30482.1,36043.6
1623477600,35764.7,34334.2,33261.2,32188.3,30400,35948.4
1623479400,35687.3,34259.8,33189.2,32118.6,30334.2,35867.6
1623481200,35644.2,34218.4,33149.1,32079.7,30297.5,35813.4
1623483000,35601.2,34177.2,33109.2,32041.1,30261.1,35760.6
1623484800,35553.3,34131.2,33064.6,31998,30220.3,35705.2
1623486600,35503.9,34083.7,33018.6,31953.5,30178.3,35649.5
1623488400,35460.5,34042.1,32978.3,31914.5,30141.5,35599.3
1623490200,35425.2,34008.1,32945.4,31882.6,30111.4,35555.9
1623492000,35361.9,33947.4,32886.6,31825.7,30057.6,35492.2
1623493800,35360.4,33946,32885.2,31824.4,30056.3,35475.7
1623495600,35391,33975.4,32913.7,31851.9,30082.4,35485.5
1623497400,35412.6,33996.1,32933.8,31871.4,30100.8,35490.9
1623499200,35451,34033,32969.4,31905.9,30133.4,35511.1
1623501000,35521.8,34100.9,33035.2,31969.6,30193.5,35558.1
1623502800,35588.7,34165.2,33097.5,32029.9,30250.4,35605
1623504600,35642.8,34217.1,33147.8,32078.5,30296.4,35644.4
1623506400,35665.3,34238.7,33168.8,32098.8,30315.5,35661.5
1623508200,35665.5,34238.9,33168.9,32099,30315.7,35662.1
1623510000,35650.2,34224.2,33154.7,32085.2,30302.7,35650.8
1623511800,35617.2,34192.5,33124,32055.4,30274.6,35625.5
1623513600,35591.6,34167.9,33100.2,32032.4,30252.9,35604.9
1623515400,35578.3,34155.1,33087.8,32020.4,30241.5,35593.2
1623517200,35564.7,34142.1,33075.1,32008.2,30230,35581
1623519000,35571.6,34148.7,33081.6,32014.4,30235.8,35584.4
1623520800,35602.1,34178,33110,32041.9,30261.8,35606.2
1623522600,35642.5,34216.8,33147.5,32078.2,30296.1,35636.6
1623524400,35671.4,34244.5,33174.4,32104.2,30320.7,35659.4
1623526200,35683.9,34256.5,33186,32115.5,30331.3,35670.4
1623528000,35705.9,34277.6,33206.4,32135.3,30350,35688.8
1623529800,35747.1,34317.2,33244.8,32172.4,30385,35722.3
1623531600,35779,34347.8,33274.5,32201.1,30412.1,35749.6
1623533400,35794.5,34362.8,33288.9,32215.1,30425.4,35765
1623535200,35790.4,34358.8,33285.1,32211.4,30421.8,35765.3
1623537000,35770.8,34339.9,33266.8,32193.7,30405.2,35753.2
1623538800,35769.3,34338.5,33265.4,32192.3,30403.9,35754.1
1623540600,35750.5,34320.4,33247.9,32175.4,30387.9,35741.5
1623542400,35710.6,34282.2,33210.9,32139.5,30354,35712.1
1623544200,35691.9,34264.2,33193.4,32122.7,30338.1,35697.6
1623546000,35703.1,34275,33203.9,32132.8,30347.7,35705.6
1623547800,35713.2,34284.7,33213.3,32141.9,30356.2,35713
1623549600,35711,34282.5,33211.2,32139.9,30354.3,35711.3
1623551400,35683.3,34256,33185.5,32115,30330.8,35690.1
1623553200,35606.3,34182,33113.8,32045.6,30265.3,35630.4
1623555000,35504.6,34084.4,33019.3,31954.1,30178.9,35549.8
1623556800,35413.2,33996.6,32934.2,31871.8,30101.2,35474.6
1623558600,35361.4,33947,32886.1,31825.3,30057.2,35427.8
1623560400,35316.3,33903.6,32844.2,31784.7,30018.9,35385.5
1623562200,35271.1,33860.2,32802.1,31744,29980.4,35342.7
1623564000,35234.8,33825.4,32768.4,31711.3,29949.6,35306.6
1623565800,35235.5,33826.1,32769,31712,29950.2,35298.7
1623567600,35257.6,33847.3,32789.6,31731.9,29969,35308.1
1623569400,35270,33859.2,32801.1,31743,29979.5,35311.7
1623571200,35276.9,33865.8,32807.5,31749.2,29985.3,35312
1623573000,35316.8,33904.1,32844.6,31785.1,30019.2,35338.4
1623574800,35361.3,33946.8,32886,31825.1,30057.1,35369.9
1623576600,35413.7,33997.2,32934.7,31872.3,30101.6,35409
1623578400,35480.2,34061,32996.6,31932.2,30158.2,35460.4
1623580200,35549.6,34127.7,33061.2,31994.7,30217.2,35515.8
1623582000,35616.8,34192.2,33123.7,32055.2,30274.3,35571.2
1623583800,35658.6,34232.2,33162.5,32092.7,30309.8,35608.5
1623585600,35701.3,34273.3,33202.2,32131.2,30346.1,35647
1623587400,35729.3,34300.1,33228.3,32156.4,30369.9,35674.8
1623589200,35758.3,34328,33255.2,32182.5,30394.6,35703.4
1623591000,35788,34356.5,33282.9,32209.2,30419.8,35732.6
1623592800,35794.6,34362.8,33288.9,32215.1,30425.4,35744.1
1623594600,35793.2,34361.5,33287.7,32213.9,30424.2,35749
1623596400,35797.4,34365.5,33291.6,32217.7,30427.8,35757.4
1623598200,35819.1,34386.3,33311.7,32237.1,30446.2,35778.7
1623600000,35917.1,34480.4,33402.9,32325.4,30529.5,35858.4
1623601800,36079.4,34636.2,33553.8,32471.5,30667.5,35989.4
1623603600,36233.6,34784.3,33697.3,32610.3,30798.6,36118
1623605400,36392.9,34937.2,33845.4,32753.7,30934,36253.4
1623607200,36551.2,35089.1,33992.6,32896.1,31068.5,36390.8
1623609000,36690.2,35222.6,34121.9,33021.2,31186.7,36516
1623610800,36801.3,35329.3,34225.2,33121.2,31281.1,36621.5
1623612600,36914.2,35437.6,34330.2,33222.7,31377,36728.9
1623614400,37132.2,35646.9,34533,33419,31562.4,36917.5
1623616200,37421.8,35924.9,34802.3,33679.6,31808.5,37164.2
1623618000,37677,36169.9,35039.6,33909.3,32025.5,37389.6
1623619800,37877.4,36362.3,35226,34089.7,32195.8,37576.7
1623621600,38026.8,36505.8,35365,34224.2,32322.8,37726.3
1623623400,38150.5,36624.5,35480,34335.5,32427.9,37856.3
1623625200,38261.6,36731.1,35583.2,34435.4,32522.3,37975.8
1623627000,38370.3,36835.5,35684.4,34533.3,32614.8,38092.6
1623628800,38470.6,36931.7,35777.6,34623.5,32700,38201.9
1623630600,38562.2,37019.7,35862.9,34706,32777.9,38303.6
1623632400,38656.1,37109.9,35950.2,34790.5,32857.7,38405.8
1623634200,38755.7,37205.5,36042.8,34880.1,32942.3,38511.4
1623636000,38805.7,37253.4,36089.3,34925.1,32984.8,38578.4
1623637800,38832,37278.8,36113.8,34948.8,33007.2,38625.3
1623639600,38845.7,37291.9,36126.5,34961.2,33018.9,38660.1
1623641400,38855.8,37301.6,36135.9,34970.2,33027.5,38689.6
1623643200,38885.5,37330,36163.5,34996.9,33052.6,38731.9
1623645000,38936.7,37379.3,36211.2,35043.1,33096.2,38789.1
1623646800,38992.6,37432.9,36263.1,35093.4,33143.7,38849.2
1623648600,39062.7,37500.2,36328.3,35156.4,33203.3,38919.7
1623650400,39106,37541.7,36368.6,35195.4,33240.1,38969.6
1623652200,39158.4,37592.1,36417.4,35242.6,33284.7,39025.8
1623654000,39225.1,37656.1,36479.4,35302.6,33341.4,39092.4
1623655800,39278.5,37707.3,36529,35350.6,33386.7,39148.8
1623657600,39286.6,37715.1,36536.5,35357.9,33393.6,39170.2
1623659400,39254.7,37684.5,36506.8,35329.2,33366.5,39159.5
1623661200,39241.5,37671.8,36494.6,35317.3,33355.3,39160.6
1623663000,39227.7,37658.5,36481.7,35304.9,33343.5,39159.6
1623664800,39214.6,37646,36469.6,35293.2,33332.4,39157.6
1623666600,39221.2,37652.4,36475.8,35299.1,33338.1,39169.4
1623668400,39230.4,37661.2,36484.3,35307.3,33345.8,39182.5
1623670200,39224.8,37655.8,36479,35302.3,33341.1,39183.8
1623672000,39221.8,37652.9,36476.3,35299.6,33338.5,39186.4
1623673800,39253.9,37683.7,36506.1,35328.5,33365.8,39215.1
1623675600,39380.1,37804.9,36623.5,35442.1,33473.1,39316.1
1623677400,39563.3,37980.8,36793.9,35607,33628.8,39463.8
1623679200,39743.6,38153.9,36961.6,35769.3,33782.1,39613.4
1623681000,39898.8,38302.8,37105.9,35908.9,33914,39747.3
1623682800,40002.6,38402.5,37202.4,36002.3,34002.2,39844.5
1623684600,40098.3,38494.4,37291.4,36088.5,34083.6,39936.3
1623686400,40153.2,38547.1,37342.5,36137.9,34130.3,39997.4
1623688200,40152.5,38546.4,37341.8,36137.2,34129.6,40015.2
1623690000,40144,38538.3,37334,36129.6,34122.4,40024.9
1623691800,40148.2,38542.3,37337.9,36133.4,34126,40042.1
1623693600,40144.5,38538.7,37334.4,36130.1,34122.8,40051.7
1623695400,40101.1,38497,37294,36091,34085.9,40029.4
1623697200,40024,38423.1,37222.3,36021.6,34020.4,39978.9
1623699000,39961.5,38363,37164.2,35965.4,33967.3,39936.4
1623700800,39931.7,38334.4,37136.5,35938.5,33942,39916.6
1623702600,39906.8,38310.5,37113.3,35916.1,33920.8,39899.3
1623704400,39922.9,38325.9,37128.3,35930.6,33934.4,39912.5
1623706200,39957.2,38358.9,37160.2,35961.5,33963.6,39940
1623708000,39996.2,38396.4,37196.5,35996.6,33996.8,39971.8
1623709800,40023.8,38422.8,37222.1,36021.4,34020.2,39995.8
1623711600,40066.4,38463.8,37261.8,36059.8,34056.4,40031.7
1623713400,40131.1,38525.8,37321.9,36118,34111.4,40085.2
1623715200,40199.5,38591.5,37385.5,36179.5,34169.5,40142.9
1623717000,40247.8,38637.8,37430.4,36223,34210.6,40186.5
1623718800,40253.9,38643.8,37436.2,36228.5,34215.9,40198.4
1623720600,40222.8,38613.9,37407.2,36200.5,34189.4,40181.1
1623722400,40210.2,38601.8,37395.5,36189.1,34178.6,40176.4
1623724200,40215.8,38607.2,37400.7,36194.2,34183.4,40184.7
1623726000,40239.7,38630.1,37422.9,36215.7,34203.7,40206.6
1623727800,40269.3,38658.5,37450.4,36242.4,34228.9,40233.1
1623729600,40288.8,38677.2,37468.6,36259.9,34245.5,40252.3
1623731400,40316.1,38703.4,37493.9,36284.5,34268.7,40277.4
1623733200,40329.5,38716.3,37506.4,36296.5,34280,40292.2
1623735000,40329.5,38716.3,37506.4,36296.5,34280.1,40296.6
1623736800,40338.4,38724.9,37514.7,36304.6,34287.7,40307.3
1623738600,40340.4,38726.8,37516.5,36306.3,34289.3,40312.5
1623740400,40325.9,38712.8,37503.1,36293.3,34277,40304.7
1623742200,40320.7,38707.9,37498.3,36288.6,34272.6,40303.2
1623744000,40320.4,38707.6,37498,36288.4,34272.3,40305
1623745800,40273,38662.1,37453.9,36245.7,34232,40270.6
1623747600,40218.2,38609.5,37402.9,36196.4,34185.5,40229
1623749400,40194.6,38586.8,37381,36175.1,34165.4,40209.7
1623751200,40172.9,38566,37360.8,36155.7,34147,40191.3
1623753000,40142.3,38536.6,37332.3,36128,34120.9,40165.7
1623754800,40116.2,38511.5,37308,36104.6,34098.7,40143
1623756600,40078.1,38475,37272.6,36070.3,34066.4,40110.7
1623758400,40059.6,38457.2,37255.4,36053.6,34050.6,40092.7
1623760200,40081.4,38478.2,37275.7,36073.3,34069.2,40105.5
1623762000,40117.2,38512.5,37309,36105.5,34099.6,40130
1623763800,40140.7,38535.1,37330.9,36126.7,34119.6,40146.5
1623765600,40140.6,38535,37330.8,36126.5,34119.5,40145.8
1623767400,40118,38513.3,37309.7,36106.2,34100.3,40127.9
1623769200,40090.5,38486.9,37284.2,36081.5,34076.9,40105.7
1623771000,40078,38474.9,37272.5,36070.2,34066.3,40094.3
1623772800,40078.2,38475.1,37272.7,36070.4,34066.5,40092.5
1623774600,40086.7,38483.3,37280.7,36078.1,34073.7,40097.4
1623776400,40109.9,38505.5,37302.2,36098.9,34093.4,40113.9
1623778200,40168.7,38562,37356.9,36151.8,34143.4,40158.4
1623780000,40292.4,38680.7,37471.9,36263.2,34248.5,40254.2
1623781800,40380.2,38765,37553.6,36342.2,34323.2,40325.8
1623783600,40371.4,38756.5,37545.4,36334.2,34315.7,40325.5
1623785400,40317,38704.3,37494.8,36285.3,34269.5,40289.3
1623787200,40251.9,38641.9,37434.3,36226.7,34214.1,40242.8
1623789000,40210.2,38601.8,37395.5,36189.2,34178.7,40212
1623790800,40173.7,38566.8,37361.6,36156.4,34147.7,40183.9
1623792600,40145.8,38539.9,37335.6,36131.2,34123.9,40161.3
1623794400,40134.2,38528.8,37324.8,36120.8,34114,40150.6
1623796200,40133.8,38528.4,37324.4,36120.4,34113.7,40148.4
1623798000,40145.5,38539.6,37335.3,36130.9,34123.6,40155.6
1623799800,40157.8,38551.5,37346.8,36142,34134.1,40163.8
1623801600,40140.4,38534.8,37330.6,36126.4,34119.3,40149.8
1623803400,40108.5,38504.2,37300.9,36097.7,34092.2,40124.3
1623805200,40063.2,38460.7,37258.8,36056.9,34053.7,40087.8
1623807000,40049.6,38447.6,37246.1,36044.7,34042.2,40074.5
1623808800,40058.4,38456.1,37254.3,36052.6,34049.6,40078.3
1623810600,40058.2,38455.9,37254.1,36052.4,34049.5,40075.8
1623812400,40041.5,38439.9,37238.6,36037.4,34035.3,40061
1623814200,40028.3,38427.2,37226.3,36025.5,34024.1,40048.6
1623816000,40016.2,38415.5,37215,36014.6,34013.8,40036.9
1623817800,40032.3,38431,37230.1,36029.1,34027.5,40046.8
1623819600,40065.2,38462.6,37260.6,36058.6,34055.4,40070.2
1623821400,40092.1,38488.4,37285.7,36082.9,34078.3,40090.2
1623823200,40130.3,38525.1,37321.2,36117.3,34110.8,40119.7
1623825000,40175.7,38568.7,37363.4,36158.1,34149.4,40155.7
1623826800,40199.5,38591.5,37385.5,36179.5,34169.5,40176.2
1623828600,40195.4,38587.6,37381.7,36175.9,34166.1,40175.8
1623830400,40177.1,38570,37364.7,36159.4,34150.6,40164.1
1623832200,40155.9,38549.7,37345,36140.3,34132.5,40149.5
1623834000,40133.4,38528.1,37324.1,36120.1,34113.4,40133
1623835800,40115.5,38510.9,37307.4,36104,34098.2,40119.4
1623837600,40088.8,38485.2,37282.6,36079.9,34075.5,40098.5
1623839400,40049,38447.1,37245.6,36044.1,34041.7,40066.9
1623841200,39957.4,38359.1,37160.4,35961.7,33963.8,39994.8
1623843000,39826.5,38233.5,37038.7,35843.9,33852.6,39890.3
1623844800,39702.5,38114.4,36923.3,35732.2,33747.1,39787.9
1623846600,39596.3,38012.5,36824.6,35636.7,33656.9,39696.7
1623848400,39538.1,37956.6,36770.4,35584.3,33607.4,39640.3
1623850200,39494.4,37914.6,36729.8,35545,33570.2,39594.9
1623852000,39451.1,37873.1,36689.5,35506,33533.4,39550
1623853800,39380.7,37805.5,36624.1,35442.7,33473.6,39484.5
1623855600,39288.2,37716.7,36538.1,35359.4,33395,39401.6
1623857400,39203.8,37635.7,36459.5,35283.4,33323.2,39323.7
1623859200,39162.3,37595.8,36420.9,35246,33287.9,39277.8
1623861000,39106.2,37542,36368.8,35195.6,33240.3,39221.3
1623862800,39045.1,37483.3,36312,35140.6,33188.3,39161.1
1623864600,39033.8,37472.5,36301.5,35130.5,33178.8,39138.8
1623866400,39017.7,37457,36286.5,35115.9,33165,39114.1
1623868200,38950.5,37392.5,36224,35055.5,33107.9,39051.4
1623870000,38934.7,37377.3,36209.3,35041.2,33094.5,39027.4
1623871800,38915.4,37358.8,36191.4,35023.9,33078.1,39001.8
1623873600,38876.3,37321.3,36155,34988.7,33044.9,38961.7
1623875400,38834.8,37281.4,36116.3,34951.3,33009.6,38919.9
1623877200,38798.9,37246.9,36083,34919,32979.1,38882.5
1623879000,38787.8,37236.3,36072.6,34909,32969.6,38864.1
1623880800,38778.2,37227.1,36063.7,34900.4,32961.5,38847.8
1623882600,38751.9,37201.8,36039.3,34876.7,32939.1,38819.5
1623884400,38693.6,37145.8,35985,34824.2,32889.5,38766.9
1623886200,38627.1,37082,35923.2,34764.4,32833,38707.5
1623888000,38593.7,37049.9,35892.1,34734.3,32804.6,38672.5
1623889800,38584.5,37041.1,35883.6,34726.1,32796.8,38656.2
1623891600,38597.1,37053.2,35895.3,34737.4,32807.5,38657.4
1623893400,38606.8,37062.5,35904.3,34746.1,32815.8,38657.7
1623895200,38626.7,37081.7,35922.9,34764.1,32832.7,38667
1623897000,38648.8,37102.8,35943.3,34783.9,32851.4,38679.1
1623898800,38671.3,37124.4,35964.3,34804.2,32870.6,38692.7
1623900600,38703.6,37155.5,35994.4,34833.3,32898.1,38715
1623902400,38739,37189.5,36027.3,34865.1,32928.2,38740.7
1623904200,38763.8,37213.3,36050.4,34887.5,32949.3,38759.5
1623906000,38764.9,37214.3,36051.4,34888.4,32950.2,38760.8
1623907800,38763.6,37213.1,36050.2,34887.3,32949.1,38760.3
1623909600,38789.3,37237.7,36074,34910.4,32970.9,38780.3
1623911400,38849.1,37295.1,36129.6,34964.2,33021.7,38827.1
1623913200,38915.5,37358.9,36191.4,35023.9,33078.2,38880.5
1623915000,38973.2,37414.3,36245.1,35075.9,33127.2,38928.7
1623916800,39015.3,37454.7,36284.2,35113.8,33163,38966.1
1623918600,39053.3,37491.2,36319.6,35148,33195.3,39001
1623920400,39089.3,37525.7,36353.1,35180.4,33225.9,39034.7
1623922200,39137.8,37572.3,36398.2,35224,33267.1,39078.2
1623924000,39187.6,37620.1,36444.5,35268.9,33309.5,39123.3
1623925800,39209.9,37641.5,36465.2,35288.9,33328.4,39147.9
1623927600,39211,37642.5,36466.2,35289.9,33329.3,39156
1623929400,39208.4,37640,36463.8,35287.5,33327.1,39160.5
1623931200,39167.9,37601.2,36426.1,35251.1,33292.7,39135.2
1623933000,39104.7,37540.5,36367.3,35194.2,33239,39090.7
1623934800,39049.8,37487.8,36316.4,35144.9,33192.4,39050.4
1623936600,39004,37443.8,36273.7,35103.6,33153.4,39015.2
1623938400,38957.7,37399.4,36230.7,35061.9,33114,38978.5
1623940200,38939.7,37382.1,36213.9,35045.7,33098.7,38962.3
1623942000,38930.4,37373.1,36205.2,35037.3,33090.8,38952.5
1623943800,38936.6,37379.1,36211,35042.9,33096.1,38954.7
1623945600,38917.8,37361.1,36193.6,35026,33080.1,38938.2
1623947400,38856.2,37301.9,36136.2,34970.5,33027.7,38888.6
1623949200,38748.3,37198.3,36035.9,34873.5,32936,38802.3
1623951000,38597.7,37053.8,35895.9,34738,32808.1,38680.8
1623952800,38460.6,36922.2,35768.3,34614.5,32691.5,38566.2
1623954600,38347.4,36813.5,35663.1,34512.6,32595.3,38467.2
1623956400,38254.2,36724.1,35576.4,34428.8,32516.1,38381.9
1623958200,38177.2,36650.1,35504.8,34359.4,32450.6,38307.9
1623960000,38100.4,36576.4,35433.4,34290.3,32385.3,38233.8
1623961800,38044.5,36522.7,35381.3,34240,32337.8,38175.4
1623963600,37988.8,36469.3,35329.6,34190,32290.5,38117.4
1623965400,37948.5,36430.5,35292.1,34153.6,32256.2,38071.4
1623967200,37917.6,36400.9,35263.4,34125.8,32230,38033.4
1623969000,37906.1,36389.9,35252.7,34115.5,32220.2,38011
