time,sma(1),entry level 1,entry level 2,entry level 3,entry level 4,sma(1)
1631023200,50803.7,47247.5,45723.4,43183.2,40643,50803.7
1631026800,49013.4,45582.5,44112.1,41661.4,39210.7,49013.4
1631030400,46428.7,43178.7,41785.8,39464.4,37142.9,46428.7
1631034000,46980.1,43691.5,42282.1,39933.1,37584.1,46980.1
1631037600,47035.1,43742.6,42331.6,39979.8,37628.1,47035.1
1631041200,46695,43426.4,42025.5,39690.8,37356,46695
1631044800,46843.1,43564.1,42158.8,39816.6,37474.5,46843.1
1631048400,46724.6,43453.9,42052.2,39715.9,37379.7,46724.6
1631052000,46593.7,43332.1,41934.3,39604.6,37274.9,46593.7
1631055600,46658.3,43392.2,41992.5,39659.6,37326.7,46658.3
1631059200,46818.7,43541.3,42136.8,39795.9,37454.9,46818.7
1631062800,46856.9,43576.9,42171.2,39828.4,37485.5,46856.9
1631066400,47029,43737,42326.1,39974.7,37623.2,47029
1631070000,47157.5,43856.4,42441.7,40083.8,37726,47157.5
1631073600,46716.2,43446.1,42044.6,39708.8,37373,46716.2
1631077200,46500.2,43245.1,41850.1,39525.1,37200.1,46500.2
1631080800,46290.7,43050.3,41661.6,39347.1,37032.5,46290.7
1631084400,45654.4,42458.6,41088.9,38806.2,36523.5,45654.4
1631088000,45201.3,42037.2,40681.2,38421.1,36161.1,45201.3
1631091600,45376.2,42199.9,40838.6,38569.8,36301,45376.2
1631095200,46086.5,42860.5,41477.9,39173.6,36869.2,46086.5
1631098800,46279.5,43039.9,41651.5,39337.5,37023.6,46279.5
1631102400,46494.4,43239.8,41845,39520.3,37195.6,46494.4
1631106000,46365.9,43120.3,41729.3,39411,37092.7,46365.9
1631109600,46263.2,43024.8,41636.9,39323.7,37010.6,46263.2
1631113200,46039.9,42817.1,41435.9,39133.9,36831.9,46039.9
1631116800,46032.5,42810.2,41429.2,39127.6,36826,46032.5
1631120400,46224.1,42988.4,41601.7,39290.5,36979.3,46224.1
1631124000,46263,43024.6,41636.7,39323.5,37010.4,46263
1631127600,46320.9,43078.4,41688.8,39372.8,37056.7,46320.9
1631131200,46420.8,43171.3,41778.7,39457.6,37136.6,46420.8
1631134800,46186.6,42953.5,41567.9,39258.6,36949.3,46186.6
1631138400,46070.5,42845.5,41463.4,39159.9,36856.4,46070.5
1631142000,46346.7,43102.4,41712,39394.7,37077.3,46346.7
1631145600,46320.8,43078.4,41688.7,39372.7,37056.7,46320.8
1631149200,46155.1,42924.3,41539.6,39231.9,36924.1,46155.1
1631152800,46169.6,42937.7,41552.6,39244.1,36935.6,46169.6
1631156400,45951.5,42734.9,41356.3,39058.8,36761.2,45951.5
1631160000,45835.4,42626.9,41251.8,38960.1,36668.3,45835.4
1631163600,46102.3,42875.1,41492,39186.9,36881.8,46102.3
1631167200,46204.1,42969.8,41583.7,39273.5,36963.3,46204.1
1631170800,46210,42975.3,41589,39278.5,36968,46210
1631174400,46154.7,42923.8,41539.2,39231.5,36923.7,46154.7
1631178000,46316.5,43074.4,41684.9,39369,37053.2,46316.5
1631181600,46234.6,42998.2,41611.2,39299.4,36987.7,46234.6
1631185200,46096.3,42869.6,41486.7,39181.9,36877.1,46096.3
1631188800,46232.8,42996.5,41609.5,39297.9,36986.2,46232.8
1631192400,46353.2,43108.5,41717.9,39400.2,37082.6,46353.2
1631196000,46860.3,43580.1,42174.3,39831.3,37488.3,46860.3
1631199600,46965.1,43677.6,42268.6,39920.4,37572.1,46965.1
1631203200,46916.9,43632.8,42225.3,39879.4,37533.6,46916.9
1631206800,47112.2,43814.4,42401,40045.4,37689.8,47112.2
1631210400,46995.9,43706.2,42296.3,39946.5,37596.7,46995.9
1631214000,46671.9,43404.9,42004.7,39671.1,37337.5,46671.9
1631217600,46603.7,43341.4,41943.3,39613.1,37283,46603.7
1631221200,46379.3,43132.8,41741.4,39422.4,37103.5,46379.3
1631224800,46357.5,43112.5,41721.7,39403.9,37086,46357.5
1631228400,46457.7,43205.7,41811.9,39489,37166.2,46457.7
1631232000,46459.2,43207,41813.3,39490.3,37167.3,46459.2
1631235600,46483.4,43229.6,41835.1,39510.9,37186.7,46483.4
1631239200,46767,43493.3,42090.3,39752,37413.6,46767
1631242800,46805.2,43528.8,42124.7,39784.4,37444.2,46805.2
1631246400,46650.2,43384.7,41985.1,39652.6,37320.1,46650.2
1631250000,46662.3,43395.9,41996,39662.9,37329.8,46662.3
1631253600,46585.6,43324.6,41927,39597.8,37268.5,46585.6
1631257200,46542,43284.1,41887.8,39560.7,37233.6,46542
1631260800,46234.4,42998,41610.9,39299.2,36987.5,46234.4
1631264400,46035.7,42813.2,41432.2,39130.4,36828.6,46035.7
1631268000,46072.7,42847.6,41465.4,39161.8,36858.2,46072.7
1631271600,46236.2,42999.6,41612.5,39300.7,36988.9,46236.2
1631275200,46230.5,42994.4,41607.4,39295.9,36984.4,46230.5
1631278800,46145.5,42915.3,41531,39223.7,36916.4,46145.5
1631282400,45898.2,42685.3,41308.4,39013.4,36718.5,45898.2
1631286000,45498.2,42313.3,40948.4,38673.5,36398.6,45498.2
1631289600,45232.2,42065.9,40709,38447.4,36185.8,45232.2
1631293200,45436.2,42255.6,40892.6,38620.7,36348.9,45436.2
1631296800,45571.1,42381.1,41014,38735.5,36456.9,45571.1
1631300400,45714.2,42514.2,41142.8,38857.1,36571.4,45714.2
1631304000,45640.1,42445.3,41076.1,38794.1,36512.1,45640.1
1631307600,45398.2,42220.3,40858.3,38588.4,36318.5,45398.2
1631311200,44764.7,41631.2,40288.3,38050,35811.8,44764.7
1631314800,44570.3,41450.4,40113.3,37884.8,35656.2,44570.3
1631318400,44611.2,41488.5,40150.1,37919.6,35689,44611.2
1631322000,45008.2,41857.6,40507.4,38256.9,36006.5,45008.2
1631325600,45308.3,42136.7,40777.5,38512.1,36246.6,45308.3
1631329200,45302.6,42131.4,40772.4,38507.2,36242.1,45302.6
1631332800,45164.1,42002.6,40647.7,38389.5,36131.3,45164.1
1631336400,45275.4,42106.1,40747.9,38484.1,36220.3,45275.4
1631340000,45252.5,42084.8,40727.3,38464.6,36202,45252.5
1631343600,45304.6,42133.3,40774.1,38508.9,36243.7,45304.6
1631347200,45098.3,41941.4,40588.5,38333.6,36078.7,45098.3
1631350800,45048.8,41895.4,40543.9,38291.5,36039,45048.8
1631354400,45259.2,42091,40733.3,38470.3,36207.4,45259.2
1631358000,45571.4,42381.4,41014.3,38735.7,36457.1,45571.4
1631361600,45568.9,42379,41012,38733.5,36455.1,45568.9
1631365200,45591.6,42400.2,41032.4,38752.8,36473.3,45591.6
1631368800,45553.8,42365,40998.4,38720.7,36443,45553.8
1631372400,45647.3,42452,41082.5,38800.2,36517.8,45647.3
1631376000,45610.5,42417.8,41049.5,38768.9,36488.4,45610.5
1631379600,45705.3,42505.9,41134.8,38849.5,36564.2,45705.3
1631383200,45744.3,42542.2,41169.9,38882.7,36595.5,45744.3
1631386800,45602.9,42410.7,41042.6,38762.4,36482.3,45602.9
1631390400,45503.1,42317.9,40952.8,38677.6,36402.5,45503.1
1631394000,45309.4,42137.7,40778.4,38512.9,36247.5,45309.4
1631397600,45349.5,42175,40814.5,38547,36279.6,45349.5
1631401200,45214.4,42049.4,40692.9,38432.2,36171.5,45214.4
1631404800,45114.8,41956.8,40603.3,38347.6,36091.9,45114.8
1631408400,45048.6,41895.2,40543.7,38291.3,36038.9,45048.6
1631412000,44915.2,41771.1,40423.7,38177.9,35932.2,44915.2
1631415600,45120.2,41961.8,40608.2,38352.2,36096.2,45120.2
1631419200,45290.8,42120.4,40761.7,38497.2,36232.6,45290.8
1631422800,45343.1,42169.1,40808.8,38541.7,36274.5,45343.1
1631426400,45357,42182,40821.3,38553.4,36285.6,45357
1631430000,45266.7,42098.1,40740.1,38476.7,36213.4,45266.7
1631433600,45233.8,42067.4,40710.4,38448.7,36187,45233.8
1631437200,45733.1,42531.8,41159.8,38873.1,36586.5,45733.1
1631440800,46004.2,42783.9,41403.8,39103.5,36803.3,46004.2
1631444400,45879.5,42667.9,41291.5,38997.5,36703.6,45879.5
1631448000,45995.3,42775.7,41395.8,39096,36796.3,45995.3
1631451600,46048.1,42824.8,41443.3,39140.9,36838.5,46048.1
1631455200,45982,42763.3,41383.8,39084.7,36785.6,45982
1631458800,45913.9,42699.9,41322.5,39026.8,36731.1,45913.9
1631462400,45867.9,42657.1,41281.1,38987.7,36694.3,45867.9
1631466000,45939.7,42723.9,41345.7,39048.7,36751.7,45939.7
1631469600,45907.5,42694,41316.8,39021.4,36726,45907.5
1631473200,45906.5,42693,41315.8,39020.5,36725.2,45906.5
1631476800,45881.1,42669.5,41293,38999,36704.9,45881.1
1631480400,45548.8,42360.4,40994,38716.5,36439.1,45548.8
1631484000,45143,41983,40628.7,38371.6,36114.4,45143
1631487600,45531.4,42344.2,40978.3,38701.7,36425.2,45531.4
1631491200,46014.7,42793.7,41413.2,39112.5,36811.8,46014.7
1631494800,46072.4,42847.3,41465.1,39161.5,36857.9,46072.4
1631498400,45606.3,42413.9,41045.7,38765.4,36485,45606.3
1631502000,45057.1,41903.1,40551.4,38298.5,36045.7,45057.1
1631505600,44816.9,41679.7,40335.2,38094.3,35853.5,44816.9
1631509200,44642.7,41517.7,40178.4,37946.3,35714.1,44642.7
1631512800,44686.3,41558.3,40217.7,37983.4,35749.1,44686.3
1631516400,44765,41631.5,40288.5,38050.3,35812,44765
1631520000,44587.8,41466.7,40129,37899.6,35670.2,44587.8
1631523600,44397.8,41290,39958.1,37738.2,35518.3,44397.8
1631527200,44476.1,41362.8,40028.5,37804.7,35580.9,44476.1
1631530800,44610.3,41487.5,40149.2,37918.7,35688.2,44610.3
1631534400,44659,41532.8,40193.1,37960.1,35727.2,44659
1631538000,44748.7,41616.3,40273.8,38036.4,35798.9,44748.7
1631541600,45553.8,42365.1,40998.4,38720.7,36443.1,45553.8
1631545200,44923.2,41778.6,40430.9,38184.7,35938.5,44923.2
1631548800,44171.5,41079.5,39754.3,37545.8,35337.2,44171.5
1631552400,44354.7,41249.9,39919.2,37701.5,35483.8,44354.7
1631556000,44442.1,41331.1,39997.9,37775.8,35553.6,44442.1
1631559600,44553,41434.3,40097.7,37870.1,35642.4,44553
1631563200,44717.1,41586.9,40245.4,38009.5,35773.7,44717.1
1631566800,44977.1,41828.7,40479.4,38230.6,35981.7,44977.1
1631570400,45171.5,42009.5,40654.4,38395.8,36137.2,45171.5
1631574000,45077.5,41922.1,40569.8,38315.9,36062,45077.5
1631577600,44977.8,41829.3,40480,38231.1,35982.2,44977.8
1631581200,45001,41850.9,40500.9,38250.8,36000.8,45001
1631584800,45188.5,42025.3,40669.7,38410.2,36150.8,45188.5
1631588400,45079.9,41924.3,40571.9,38317.9,36063.9,45079.9
1631592000,45127.7,41968.7,40614.9,38358.5,36102.1,45127.7
1631595600,45162.5,42001.1,40646.3,38388.1,36130,45162.5
1631599200,45156.8,41995.8,40641.1,38383.3,36125.4,45156.8
1631602800,45425.6,42245.8,40883,38611.7,36340.5,45425.6
1631606400,45702.2,42503,41132,38846.8,36561.7,45702.2
1631610000,45852.1,42642.4,41266.9,38974.3,36681.6,45852.1
1631613600,45926.6,42711.7,41333.9,39037.6,36741.3,45926.6
1631617200,45934.9,42719.5,41341.4,39044.7,36747.9,45934.9
1631620800,46000.9,42780.8,41400.8,39100.8,36800.7,46000.9
1631624400,46215.7,42980.6,41594.2,39283.4,36972.6,46215.7
1631628000,46505.4,43250,41854.8,39529.6,37204.3,46505.4
1631631600,46403.3,43155.1,41763,39442.8,37122.6,46403.3
1631635200,46706.5,43437.1,42035.9,39700.5,37365.2,46706.5
1631638800,46686,43418,42017.4,39683.1,37348.8,46686
1631642400,46641.4,43376.5,41977.3,39645.2,37313.1,46641.4
1631646000,46579.6,43319,41921.6,39592.7,37263.7,46579.6
1631649600,46516,43259.9,41864.4,39538.6,37212.8,46516
1631653200,46672.1,43405.1,42004.9,39671.3,37337.7,46672.1
1631656800,46659.7,43393.5,41993.8,39660.8,37327.8,46659.7
1631660400,46908.8,43625.2,42217.9,39872.5,37527,46908.8
1631664000,47106.9,43809.4,42396.2,40040.9,37685.5,47106.9
1631667600,47141.4,43841.5,42427.3,40070.2,37713.1,47141.4
1631671200,47163.5,43862.1,42447.2,40089,37730.8,47163.5
1631674800,47103.2,43806,42392.9,40037.7,37682.6,47103.2
1631678400,47100.4,43803.3,42390.3,40035.3,37680.3,47100.4
1631682000,46975,43686.7,42277.5,39928.7,37580,46975
1631685600,46912.3,43628.4,42221,39875.4,37529.8,46912.3
1631689200,46880.6,43599,42192.6,39848.5,37504.5,46880.6
1631692800,47042.9,43749.9,42338.7,39986.5,37634.4,47042.9
1631696400,47139.8,43840.1,42425.9,40068.9,37711.9,47139.8
1631700000,47128.1,43829.1,42415.3,40058.9,37702.5,47128.1
1631703600,47385.9,44068.9,42647.3,40278,37908.7,47385.9
1631707200,47537.9,44210.2,42784.1,40407.2,38030.3,47537.9
1631710800,47476.6,44153.2,42728.9,40355.1,37981.3,47476.6
1631714400,47575.1,44244.9,42817.6,40438.9,38060.1,47575.1
1631718000,47776.9,44432.5,42999.2,40610.4,38221.5,47776.9
1631721600,48081.6,44715.9,43273.4,40869.4,38465.3,48081.6
1631725200,48206.1,44831.7,43385.5,40975.2,38564.9,48206.1
1631728800,48061.4,44697.1,43255.3,40852.2,38449.1,48061.4
1631732400,47980,44621.4,43182,40783,38384,47980
1631736000,48047.6,44684.3,43242.8,40840.5,38438.1,48047.6
1631739600,48018.3,44657.1,43216.5,40815.6,38414.7,48018.3
1631743200,48061.9,44697.5,43255.7,40852.6,38449.5,48061.9
1631746800,48182.3,44809.6,43364.1,40955,38545.9,48182.3
1631750400,48227.3,44851.4,43404.6,40993.2,38581.9,48227.3
1631754000,48012.1,44651.3,43210.9,40810.3,38409.7,48012.1
1631757600,47942.8,44586.8,43148.5,40751.4,38354.2,47942.8
1631761200,47921.5,44567,43129.4,40733.3,38337.2,47921.5
1631764800,47702.4,44363.3,42932.2,40547.1,38161.9,47702.4
1631768400,48010.5,44649.8,43209.5,40809,38408.4,48010.5
1631772000,48274.8,44895.6,43447.3,41033.6,38619.9,48274.8
1631775600,48328.6,44945.6,43495.7,41079.3,38662.9,48328.6
1631779200,48381.9,44995.2,43543.7,41124.6,38705.5,48381.9
1631782800,48199.3,44825.4,43379.4,40969.4,38559.5,48199.3
1631786400,48026.2,44664.4,43223.6,40822.3,38421,48026.2
1631790000,47850.4,44500.8,43065.3,40672.8,38280.3,47850.4
1631793600,47874.4,44523.2,43087,40693.3,38299.6,47874.4
1631797200,47960.1,44602.9,43164.1,40766.1,38368.1,47960.1
1631800800,47759.4,44416.2,42983.5,40595.5,38207.5,47759.4
1631804400,47493.5,44168.9,42744.1,40369.5,37994.8,47493.5
1631808000,47813,44466.1,43031.7,40641.1,38250.4,47813
1631811600,48013.3,44652.4,43212,40811.3,38410.7,48013.3
1631815200,47686.4,44348.3,42917.7,40533.4,38149.1,47686.4
1631818800,47494.6,44170,42745.1,40370.4,37995.7,47494.6
1631822400,47560.6,44231.3,42804.5,40426.5,38048.5,47560.6
1631826000,47283.7,43973.9,42555.4,40191.2,37827,47283.7
1631829600,47397.9,44080.1,42658.2,40288.3,37918.4,47397.9
1631833200,47651.9,44316.3,42886.7,40504.1,38121.5,47651.9
1631836800,47723.4,44382.8,42951.1,40564.9,38178.8,47723.4
1631840400,47654.2,44318.4,42888.8,40506.1,38123.4,47654.2
1631844000,47768.2,44424.4,42991.4,40602.9,38214.5,47768.2
1631847600,47894.2,44541.6,43104.8,40710.1,38315.3,47894.2
1631851200,47857.4,44507.3,43071.6,40678.8,38285.9,47857.4
1631854800,47961.5,44604.2,43165.4,40767.3,38369.2,47961.5
1631858400,48051.5,44687.9,43246.4,40843.8,38441.2,48051.5
1631862000,48001.8,44641.7,43201.6,40801.5,38401.5,48001.8
1631865600,47890,44537.7,43101,40706.5,38312,47890
1631869200,47816.6,44469.4,43034.9,40644.1,38253.3,47816.6
1631872800,47831.4,44483.2,43048.3,40656.7,38265.2,47831.4
1631876400,47570.6,44240.7,42813.6,40435,38056.5,47570.6
1631880000,47481.7,44158,42733.5,40359.4,37985.3,47481.7
1631883600,47405,44086.6,42664.5,40294.2,37924,47405
1631887200,47324.1,44011.4,42591.7,40225.5,37859.3,47324.1
1631890800,47377.2,44060.8,42639.4,40270.6,37901.7,47377.2
1631894400,47524.8,44198,42772.3,40396.1,38019.8,47524.8
1631898000,47557.6,44228.6,42801.8,40423.9,38046.1,47557.6
1631901600,47438,44117.3,42694.2,40322.3,37950.4,47438
1631905200,47131.6,43832.4,42418.4,40061.9,37705.3,47131.6
1631908800,47328.4,44015.4,42595.5,40229.1,37862.7,47328.4
1631912400,47254.4,43946.6,42529,40166.2,37803.5,47254.4
1631916000,47056.2,43762.3,42350.6,39997.8,37645,47056.2
1631919600,47147.8,43847.4,42433,40075.6,37718.2,47147.8
1631923200,47117.4,43819.2,42405.7,40049.8,37693.9,47117.4
1631926800,47275,43965.7,42547.5,40183.7,37820,47275
1631930400,47499.2,44174.3,42749.3,40374.4,37999.4,47499.2
1631934000,47617.1,44283.9,42855.4,40474.5,38093.7,47617.1
1631937600,47803.7,44457.5,43023.4,40633.2,38243,47803.7
1631941200,48128.2,44759.2,43315.4,40909,38502.6,48128.2
1631944800,48533.7,45136.3,43680.3,41253.6,38827,48533.7
1631948400,48634.2,45229.8,43770.8,41339,38907.3,48634.2
1631952000,48611.4,45208.6,43750.3,41319.7,38889.1,48611.4
1631955600,48653.8,45248.1,43788.4,41355.8,38923.1,48653.8
1631959200,48650,45244.5,43785,41352.5,38920,48650
1631962800,48610.3,45207.6,43749.2,41318.7,38888.2,48610.3
1631966400,48477.7,45084.2,43629.9,41206,38782.1,48477.7
1631970000,48414.3,45025.3,43572.8,41152.1,38731.4,48414.3
1631973600,48416.3,45027.2,43574.7,41153.9,38733.1,48416.3
1631977200,48452.3,45060.6,43607.1,41184.4,38761.8,48452.3
1631980800,48419.5,45030.2,43577.6,41156.6,38735.6,48419.5
1631984400,48321.9,44939.3,43489.7,41073.6,38657.5,48321.9
1631988000,48249.1,44871.7,43424.2,41011.8,38599.3,48249.1
1631991600,48318.2,44936,43486.4,41070.5,38654.6,48318.2
1631995200,48230.2,44854.1,43407.2,40995.7,38584.1,48230.2
1631998800,48077.6,44712.1,43269.8,40865.9,38462,48077.6
1632002400,47952.1,44595.5,43156.9,40759.3,38361.7,47952.1
1632006000,47956.9,44599.9,43161.2,40763.3,38365.5,47956.9
1632009600,48162.8,44791.4,43346.5,40938.3,38530.2,48162.8
1632013200,48124.4,44755.7,43312,40905.7,38499.5,48124.4
1632016800,47832.2,44483.9,43049,40657.3,38265.7,47832.2
1632020400,47914.8,44560.7,43123.3,40727.5,38331.8,47914.8
1632024000,47918.2,44563.9,43126.4,40730.5,38334.5,47918.2
1632027600,47872.7,44521.6,43085.4,40691.8,38298.2,47872.7
1632031200,47909.6,44555.9,43118.6,40723.1,38327.7,47909.6
1632034800,48038.4,44675.7,43234.5,40832.6,38430.7,48038.4
1632038400,48107.7,44740.2,43296.9,40891.5,38486.2,48107.7
1632042000,48216.2,44841,43394.5,40983.7,38572.9,48216.2
1632045600,48195,44821.3,43375.5,40965.7,38556,48195
1632049200,48101.2,44734.1,43291.1,40886,38481,48101.2
1632052800,47661.6,44325.3,42895.5,40512.4,38129.3,47661.6
1632056400,47278.4,43968.9,42550.6,40186.7,37822.8,47278.4
1632060000,47298.4,43987.5,42568.5,40203.6,37838.7,47298.4
1632063600,47467.7,44145,42721,40347.6,37974.2,47467.7
1632067200,47630.4,44296.3,42867.4,40485.9,38104.3,47630.4
1632070800,47601.4,44269.3,42841.3,40461.2,38081.1,47601.4
1632074400,47462,44139.6,42715.8,40342.7,37969.6,47462
1632078000,47524,44197.3,42771.6,40395.4,38019.2,47524
1632081600,47531.3,44204.2,42778.2,40401.6,38025.1,47531.3
1632085200,47459.8,44137.6,42713.8,40340.8,37967.8,47459.8
1632088800,47518,44191.8,42766.2,40390.3,38014.4,47518
1632092400,47234.2,43927.8,42510.8,40149.1,37787.4,47234.2
1632096000,47156.9,43855.9,42441.2,40083.3,37725.5,47156.9
1632099600,47079.4,43783.8,42371.4,40017.4,37663.5,47079.4
1632103200,47105.4,43808,42394.9,40039.6,37684.3,47105.4
1632106800,46557.9,43298.9,41902.1,39574.2,37246.3,46557.9
1632110400,45666.4,42469.7,41099.7,38816.4,36533.1,45666.4
1632114000,45576.9,42386.5,41019.2,38740.4,36461.5,45576.9
1632117600,45704.7,42505.4,41134.2,38849,36563.8,45704.7
1632121200,45651.3,42455.7,41086.1,38803.6,36521,45651.3
1632124800,45176.9,42014.5,40659.2,38400.4,36141.5,45176.9
1632128400,44923.8,41779.1,40431.4,38185.2,35939,44923.8
1632132000,44959.2,41812.1,40463.3,38215.3,35967.4,44959.2
1632135600,44747.6,41615.2,40272.8,38035.4,35798,44747.6
1632139200,44047.8,40964.4,39643,37440.6,35238.2,44047.8
1632142800,43454,40412.2,39108.6,36935.9,34763.2,43454
1632146400,43714.3,40654.3,39342.9,37157.2,34971.5,43714.3
1632150000,43922.8,40848.2,39530.5,37334.4,35138.2,43922.8
1632153600,43775.3,40711,39397.7,37209,35020.2,43775.3
1632157200,43838.3,40769.6,39454.5,37262.6,35070.6,43838.3
1632160800,43967.8,40890.1,39571.1,37372.7,35174.3,43967.8
1632164400,43698.9,40640,39329,37144.1,34959.1,43698.9
1632168000,43524.2,40477.5,39171.8,36995.5,34819.3,43524.2
1632171600,43643.6,40588.5,39279.2,37097,34914.9,43643.6
1632175200,43600.8,40548.7,39240.7,37060.7,34880.6,43600.8
1632178800,43460.8,40418.5,39114.7,36941.7,34768.6,43460.8
1632182400,43137.4,40117.8,38823.7,36666.8,34509.9,43137.4
1632186000,41980.4,39041.8,37782.3,35683.3,33584.3,41980.4
1632189600,42201.8,39247.7,37981.7,35871.6,33761.5,42201.8
1632193200,42822.4,39824.8,38540.2,36399,34257.9,42822.4
1632196800,42782.2,39787.4,38504,36364.8,34225.7,42782.2
1632200400,42578.4,39597.9,38320.6,36191.7,34062.8,42578.4
1632204000,42480.1,39506.5,38232.1,36108.1,33984.1,42480.1
1632207600,42773.2,39779.1,38495.9,36357.2,34218.5,42773.2
1632211200,43071.4,40056.4,38764.3,36610.7,34457.2,43071.4
1632214800,43273.8,40244.6,38946.4,36782.7,34619,43273.8
1632218400,43226.3,40200.5,38903.7,36742.4,34581,43226.3
1632222000,43325.2,40292.4,38992.7,36826.4,34660.2,43325.2
1632225600,43381.9,40345.1,39043.7,36874.6,34705.5,43381.9
1632229200,43256.7,40228.7,38931,36768.2,34605.3,43256.7
1632232800,43094.1,40077.5,38784.7,36630,34475.3,43094.1
1632236400,42719.1,39728.8,38447.2,36311.2,34175.3,42719.1
1632240000,42783.6,39788.8,38505.3,36366.1,34226.9,42783.6
1632243600,42793.8,39798.2,38514.4,36374.7,34235,42793.8
1632247200,42058.7,39114.6,37852.8,35749.9,33646.9,42058.7
1632250800,42086.9,39140.8,37878.2,35773.9,33669.5,42086.9
1632254400,42099.9,39152.9,37889.9,35784.9,33679.9,42099.9
1632258000,41510.4,38604.7,37359.4,35283.8,33208.3,41510.4
1632261600,40975.7,38107.4,36878.1,34829.4,32780.6,40975.7
1632265200,40997.3,38127.5,36897.5,34847.7,32797.8,40997.3
1632268800,40633.1,37788.8,36569.8,34538.1,32506.5,40633.1
1632272400,40951.1,38084.5,36856,34808.4,32760.9,40951.1
1632276000,41596.6,38684.8,37436.9,35357.1,33277.3,41596.6
1632279600,42102.4,39155.3,37892.2,35787.1,33681.9,42102.4
1632283200,42125.3,39176.5,37912.8,35806.5,33700.3,42125.3
1632286800,41995.4,39055.7,37795.8,35696.1,33596.3,41995.4
1632290400,41992.2,39052.7,37793,35693.4,33593.7,41992.2
1632294000,42143.8,39193.8,37929.5,35822.3,33715.1,42143.8
1632297600,42436.3,39465.8,38192.7,36070.9,33949,42436.3
1632301200,42419.8,39450.4,38177.8,36056.8,33935.8,42419.8
1632304800,42311.4,39349.6,38080.2,35964.7,33849.1,42311.4
1632308400,42248.7,39291.3,38023.8,35911.4,33799,42248.7
1632312000,42032,39089.7,37828.8,35727.2,33625.6,42032
1632315600,42056.9,39113,37851.2,35748.4,33645.6,42056.9
1632319200,42324.2,39361.5,38091.8,35975.6,33859.4,42324.2
1632322800,42389.3,39422,38150.3,36030.9,33911.4,42389.3
1632326400,42788.2,39793.1,38509.4,36370,34230.6,42788.2
1632330000,43274.7,40245.5,38947.3,36783.5,34619.8,43274.7
1632333600,43198,40174.2,38878.2,36718.3,34558.4,43198
1632337200,43298.6,40267.7,38968.8,36803.8,34638.9,43298.6
